ticker,company,date,article_count,negative_article_count,neg_earnings_guidance,neg_demand_growth,neg_legal_regulatory,neg_product_technology,neg_strategy_management,neg_competition_pressure,neg_other,total_classified_negative_categories
AMZN,Amazon,2024-04-23,5,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-04-24,5,1,0,0,1,0,0,0,0,1
AMZN,Amazon,2024-04-25,4,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-04-26,7,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-04-27,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-04-28,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-04-29,4,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-04-30,7,1,1,0,0,0,0,0,0,1
AMZN,Amazon,2024-05-01,4,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-02,7,1,0,0,0,0,1,0,0,1
AMZN,Amazon,2024-05-03,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-04,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-06,5,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-08,8,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-09,2,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-10,2,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-13,2,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-14,5,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-15,2,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-16,2,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-18,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-20,3,2,0,0,0,0,0,0,2,2
AMZN,Amazon,2024-05-21,3,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-22,3,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-23,2,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-24,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-26,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-27,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-28,1,0,0,0,0,0,0,0,0,0
AMZN,Amazon,2024-05-29,8,1,0,0,1,0,0,0,0,1
AMZN,Amazon,2024-05-30,2,0,0,0,0,0,0,0,0,0
