date,ticker,adj_close,close,high,low,open,volume,company,firm_group,daily_return,next_day_return,log_volume,article_count,negative_article_count,neg_earnings_guidance,neg_demand_growth,neg_legal_regulatory,neg_product_technology,neg_strategy_management,neg_competition_pressure,neg_other,has_negative_news
2023-02-08,AAPL,149.38462829589844,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,Apple,Large tech,-0.017652821357899,-0.0069115944102958,17.976268445280205,3,0,0,0,0,0,0,0,0,0
2023-02-09,AAPL,148.35214233398438,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,Apple,Large tech,-0.0069115944102958,0.0024561821425683,17.84098902637708,1,0,0,0,0,0,0,0,0,0
2023-02-10,AAPL,148.71652221679688,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,Apple,Large tech,0.0024561821425683,0.018806856273251,17.866437746693077,2,0,0,0,0,0,0,0,0,0
2023-02-13,AAPL,151.51341247558594,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,Apple,Large tech,0.018806856273251,-0.004224950836304,17.945849480409752,2,0,0,0,0,0,0,0,0,0
2023-02-14,AAPL,150.87327575683594,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,Apple,Large tech,-0.004224950836304,0.0139031280596939,17.937917657951257,1,0,0,0,0,0,0,0,0,0
2023-02-15,AAPL,152.97088623046875,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,Apple,Large tech,0.0139031280596939,-0.0104292226511456,17.99868678389289,2,0,0,0,0,0,0,0,0,0
2023-02-16,AAPL,151.37551879882812,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,Apple,Large tech,-0.0104292226511456,-0.0075467620431375,18.03748433752488,3,1,1,0,1,0,1,0,0,1
2023-02-17,AAPL,150.23312377929688,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,Apple,Large tech,-0.0075467620431375,-0.0266795237463585,17.895487397006228,4,1,1,0,0,0,0,1,0,1
2023-02-21,AAPL,146.2249755859375,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,Apple,Large tech,-0.0266795237463585,0.0028956485442972,17.890794617447632,4,0,0,0,0,0,0,0,0,0
2023-02-22,AAPL,146.6483917236328,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,Apple,Large tech,0.0028956485442972,0.0032906904550311,17.74755773477335,2,0,0,0,0,0,0,0,0,0
2023-02-23,AAPL,147.13096618652344,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,Apple,Large tech,0.0032906904550311,-0.0180051076627905,17.694890529795362,6,1,1,1,0,0,0,0,0,1
2023-02-24,AAPL,144.4818572998047,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,Apple,Large tech,-0.0180051076627905,0.0082473286109283,17.831345680900316,2,0,0,0,0,0,0,0,0,0
2023-02-27,AAPL,145.67344665527344,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,Apple,Large tech,0.0082473286109283,-0.0034476275171247,17.622139713845694,6,1,0,1,1,1,0,1,0,1
2023-02-28,AAPL,145.1712188720703,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,Apple,Large tech,-0.0034476275171247,-0.0142461467860689,17.73841415448863,22,0,0,0,0,0,0,0,0,0
2023-03-01,AAPL,143.10308837890625,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,Apple,Large tech,-0.0142461467860689,0.0041292740214646,17.831515128735123,3,0,0,0,0,0,0,0,0,0
2023-03-02,AAPL,143.69400024414062,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,Apple,Large tech,0.0041292740214646,0.0350899902624259,17.77132267167378,2,0,0,0,0,0,0,0,0,0
2023-03-03,AAPL,148.73622131347656,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,Apple,Large tech,0.0350899902624259,0.0185394790931121,18.07441288650977,6,0,0,0,0,0,0,0,0,0
2023-03-06,AAPL,151.49371337890625,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,Apple,Large tech,0.0185394790931121,-0.0144964511519202,18.287811988877937,1,0,0,0,0,0,0,0,0,0
2023-03-07,AAPL,149.29759216308594,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,Apple,Large tech,-0.0144964511519202,0.0083770365522879,17.844106978864314,3,0,0,0,0,0,0,0,0,0
2023-03-08,AAPL,150.5482635498047,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800,Apple,Large tech,0.0083770365522879,-0.0149145614514656,17.670006140300462,0,0,0,0,0,0,0,0,0,0
2023-03-09,AAPL,148.3029022216797,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600,Apple,Large tech,-0.0149145614514656,-0.0138787442848824,17.80140836550698,2,0,0,0,0,0,0,0,0,0
2023-03-10,AAPL,146.24464416503906,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400,Apple,Large tech,-0.0138787442848824,0.0132658771036642,18.043400679377218,1,0,0,0,0,0,0,0,0,0
2023-03-13,AAPL,148.18470764160156,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100,Apple,Large tech,0.0132658771036642,0.0140892698327836,18.25175427110033,3,0,0,0,0,0,0,0,0,0
2023-03-14,AAPL,150.27252197265625,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900,Apple,Large tech,0.0140892698327836,0.0026214783119047,18.11545772467588,2,0,0,0,0,0,0,0,0,0
2023-03-15,AAPL,150.6664581298828,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900,Apple,Large tech,0.0026214783119047,0.0186938991867291,18.161494125416112,0,0,0,0,0,0,0,0,0,0
2023-03-16,AAPL,153.48300170898438,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100,Apple,Large tech,0.0186938991867291,-0.0054537074612905,18.14836139162039,1,0,0,0,0,0,0,0,0,0
2023-03-17,AAPL,152.6459503173828,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600,Apple,Large tech,-0.0054537074612905,0.0154836084869707,18.410070655507013,1,0,0,0,0,0,0,0,0,0
2023-03-20,AAPL,155.00946044921875,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400,Apple,Large tech,0.0154836084869707,0.011944343272269,18.11471792555528,1,0,0,0,0,0,0,0,0,0
2023-03-21,AAPL,156.86094665527344,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300,Apple,Large tech,0.011944343272269,-0.00910356468492,18.118741519593627,3,0,0,0,0,0,0,0,0,0
2023-03-22,AAPL,155.43295288085938,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800,Apple,Large tech,-0.00910356468492,0.0069695499533006,18.14231249619632,1,0,0,0,0,0,0,0,0,0
2023-03-23,AAPL,156.51625061035156,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100,Apple,Large tech,0.0069695499533006,0.0083054763421197,18.02944541066241,2,0,0,0,0,0,0,0,0,0
2023-03-24,AAPL,157.81619262695312,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500,Apple,Large tech,0.0083054763421197,-0.0122933772627922,17.896372976484862,2,0,0,0,0,0,0,0,0,0
2023-03-27,AAPL,155.8760986328125,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300,Apple,Large tech,-0.0122933772627922,-0.0039803255759681,17.77423201765165,3,1,0,0,0,0,0,0,1,1
2023-03-28,AAPL,155.2556610107422,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200,Apple,Large tech,-0.0039803255759681,0.0197909843255443,17.643982374858172,3,0,0,0,0,0,0,0,0,0
2023-03-29,AAPL,158.3283233642578,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700,Apple,Large tech,0.0197909843255443,0.0098896465518945,17.753312415079726,3,0,0,0,0,0,0,0,0,0
2023-03-30,AAPL,159.89413452148438,162.36000061035156,162.47000122070312,161.27000427246094,161.52999877929688,49501700,Apple,Large tech,0.0098896465518945,0.0156442203140771,17.71751757038354,1,0,0,0,0,0,0,0,0,0
2023-03-31,AAPL,162.3955535888672,164.89999389648438,165.0,161.91000366210938,162.44000244140625,68749800,Apple,Large tech,0.0156442203140771,0.0077015772701711,18.045984385415814,6,1,0,0,1,0,0,0,0,1
2023-04-03,AAPL,163.64625549316406,166.1699981689453,166.2899932861328,164.22000122070312,164.27000427246094,56976200,Apple,Large tech,0.0077015772701711,-0.00324959502443,17.858144194743463,6,0,0,0,0,0,0,0,0,0
2023-04-04,AAPL,163.11447143554688,165.6300048828125,166.83999633789062,165.11000061035156,166.60000610351562,46278300,Apple,Large tech,-0.00324959502443,-0.0112902214900648,17.65018372668509,3,1,0,0,0,0,0,0,1,1
2023-04-05,AAPL,161.2728729248047,163.75999450683594,165.0500030517578,161.8000030517578,164.74000549316406,51511700,Apple,Large tech,-0.0112902214900648,0.0054960749553016,17.7573195242975,8,0,0,0,0,0,0,0,0,0
2023-04-06,AAPL,162.15924072265625,164.66000366210938,164.9600067138672,162.0,162.42999267578125,45390100,Apple,Large tech,0.0054960749553016,-0.0159723082169377,17.630804577558663,4,1,1,1,0,0,0,1,0,1
2023-04-10,AAPL,159.56918334960938,162.02999877929688,162.02999877929688,160.0800018310547,161.4199981689453,47716900,Apple,Large tech,-0.0159723082169377,-0.0075913748624675,17.680796190803882,5,3,0,1,1,0,0,0,2,1
2023-04-11,AAPL,158.3578338623047,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200,Apple,Large tech,-0.0075913748624675,-0.0043531889484231,17.67927145977447,0,0,0,0,0,0,0,0,0,0
2023-04-12,AAPL,157.66847229003906,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100,Apple,Large tech,-0.0043531889484231,0.0341037772231986,17.730192026545755,2,0,0,0,0,0,0,0,0,0
2023-04-13,AAPL,163.04556274414062,165.55999755859375,165.8000030517578,161.4199981689453,161.6300048828125,68445600,Apple,Large tech,0.0341037772231986,-0.0021140151276223,18.04154982713594,4,0,0,0,0,0,0,0,0,0
2023-04-14,AAPL,162.7008819580078,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500,Apple,Large tech,-0.0021140151276223,0.0001208879685521,17.715187665458316,0,0,0,0,0,0,0,0,0,0
2023-04-17,AAPL,162.72055053710938,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200,Apple,Large tech,0.0001208879685521,0.007504931989279,17.541594270475503,5,0,0,0,0,0,0,0,0,0
2023-04-18,AAPL,163.94175720214844,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000,Apple,Large tech,0.007504931989279,0.0069682049298371,17.72599237637359,2,0,0,0,0,0,0,0,0,0
2023-04-19,AAPL,165.08413696289062,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200,Apple,Large tech,0.0069682049298371,-0.0058464062237439,17.680865346300042,0,0,0,0,0,0,0,0,0,0
2023-04-20,AAPL,164.11898803710938,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400,Apple,Large tech,-0.0058464062237439,-0.0097811374840991,17.775492906334982,3,2,0,0,1,0,0,0,1,1
2023-04-21,AAPL,162.5137176513672,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300,Apple,Large tech,-0.0097811374840991,0.0018787852099699,17.881752240907783,1,0,0,0,0,0,0,0,0,0
2023-04-24,AAPL,162.8190460205078,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600,Apple,Large tech,0.0018787852099699,-0.0094357260745481,17.551979455671123,2,0,0,0,0,0,0,0,0,0
2023-04-25,AAPL,161.28273010253906,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100,Apple,Large tech,-0.0094357260745481,-6.111737895375668e-05,17.701479073868494,1,0,0,0,0,0,0,0,0,0
2023-04-26,AAPL,161.2728729248047,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800,Apple,Large tech,-6.111737895375668e-05,0.028395204584954,17.633196509947016,0,0,0,0,0,0,0,0,0,0
2023-04-27,AAPL,165.8522491455078,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300,Apple,Large tech,0.028395204584954,0.0075411528606321,17.9883936201835,3,0,0,0,0,0,0,0,0,0
2023-04-28,AAPL,167.10296630859375,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55275900,Apple,Large tech,0.0075411528606321,-0.0005303499323365,17.827847566800468,0,0,0,0,0,0,0,0,0,0
2023-05-01,AAPL,167.01434326171875,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900,Apple,Large tech,-0.0005303499323365,-0.0061913386491485,17.775807403813495,3,0,0,0,0,0,0,0,0,0
2023-05-02,AAPL,165.9803009033203,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700,Apple,Large tech,-0.0061913386491485,-0.0064673687461992,17.69554122249617,3,1,0,1,1,0,0,0,0,1
2023-05-03,AAPL,164.90684509277344,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000,Apple,Large tech,-0.0064673687461992,-0.0099133597690828,17.991987949724898,1,1,1,1,0,0,1,1,0,1
2023-05-04,AAPL,163.27206420898438,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400,Apple,Large tech,-0.0099133597690828,0.0469267951864067,18.212861670719832,3,1,0,0,1,0,1,0,0,1
2023-05-05,AAPL,170.93389892578125,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113453200,Apple,Large tech,0.0469267951864067,-0.00040330917049,18.5469009750506,2,0,0,0,0,0,0,0,0,0
2023-05-08,AAPL,170.86495971679688,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800,Apple,Large tech,-0.00040330917049,-0.00997097109916,17.84019774224962,3,0,0,0,0,0,0,0,0,0
2023-05-09,AAPL,169.16127014160156,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900,Apple,Large tech,-0.00997097109916,0.0104205669901904,17.629411233197082,1,0,0,0,0,0,0,0,0,0
2023-05-10,AAPL,170.9240264892578,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500,Apple,Large tech,0.0104205669901904,0.0010948360678495,17.799379693795284,1,0,0,0,0,0,0,0,0,0
2023-05-11,AAPL,171.1111602783203,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700,Apple,Large tech,0.0010948360678495,-0.0054174531505025,17.717780153149118,2,1,0,0,0,0,1,0,0,1
2023-05-12,AAPL,170.18417358398438,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45533100,Apple,Large tech,-0.0054174531505025,-0.0028973773422671,17.63395009196877,2,0,0,0,0,0,0,0,0,0
2023-05-15,AAPL,169.6910858154297,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700,Apple,Large tech,-0.0028973773422671,0.0,17.433610724471144,2,1,1,0,0,0,0,0,0,1
2023-05-16,AAPL,169.6910858154297,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300,Apple,Large tech,0.0,0.0036031337462205,17.555802924311262,2,0,0,0,0,0,0,0,0,0
2023-05-17,AAPL,170.30250549316406,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600,Apple,Large tech,0.0036031337462205,0.0136660470954743,17.875118737377512,0,0,0,0,0,0,0,0,0,0
2023-05-18,AAPL,172.62986755371094,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700,Apple,Large tech,0.0136660470954743,0.0006283659541796,17.997510317656893,0,0,0,0,0,0,0,0,0,0
2023-05-19,AAPL,172.73834228515625,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55809500,Apple,Large tech,0.0006283659541796,-0.0054806379178451,17.837454663756557,0,0,0,0,0,0,0,0,0,0
2023-05-22,AAPL,171.7916259765625,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900,Apple,Large tech,-0.0054806379178451,-0.0151549899560653,17.58990005429525,2,0,0,0,0,0,0,0,0,0
2023-05-23,AAPL,169.18812561035156,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300,Apple,Large tech,-0.0151549899560653,0.0016319572493037,17.74236897250045,8,0,0,0,0,0,0,0,0,0
2023-05-24,AAPL,169.4642333984375,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500,Apple,Large tech,0.0016319572493037,0.0066924136917603,17.62535686290081,1,0,0,0,0,0,0,0,0,0
2023-05-25,AAPL,170.59835815429688,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300,Apple,Large tech,0.0066924136917603,0.0141048559014427,17.841902778588956,2,0,0,0,0,0,0,0,0,0
2023-05-26,AAPL,173.00462341308594,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000,Apple,Large tech,0.0141048559014427,0.0106595228042682,17.819839234176445,0,0,0,0,0,0,0,0,0,0
2023-05-30,AAPL,174.84877014160156,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400,Apple,Large tech,0.0106595228042682,-0.0002820517765727,17.840226332261704,1,0,0,0,0,0,0,0,0,0
2023-05-31,AAPL,174.79945373535156,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300,Apple,Large tech,-0.0002820517765727,0.0160225642230733,18.416926706362467,4,1,0,0,0,0,0,0,1,1
2023-06-01,AAPL,177.60018920898438,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800,Apple,Large tech,0.0160225642230733,0.0047754116560871,18.048192860461217,3,0,0,0,0,0,0,0,0,0
2023-06-02,AAPL,178.44830322265625,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61996900,Apple,Large tech,0.0047754116560871,-0.0075711504988376,17.942594941759324,3,0,0,0,0,0,0,0,0,0
2023-06-05,AAPL,177.0972442626953,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500,Apple,Large tech,-0.0075711504988376,-0.002060442460072,18.619092981927334,2,0,0,0,0,0,0,0,0,0
2023-06-06,AAPL,176.7323455810547,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400,Apple,Large tech,-0.002060442460072,-0.0077562107316739,17.98756279610162,1,0,0,0,0,0,0,0,0,0
2023-06-07,AAPL,175.361572265625,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600,Apple,Large tech,-0.0077562107316739,0.0154651348149261,17.941750995169937,0,0,0,0,0,0,0,0,0,0
2023-06-08,AAPL,178.0735626220703,180.57000732421875,180.83999633789065,177.4600067138672,177.89999389648438,50214900,Apple,Large tech,0.0154651348149261,0.0021597691013603,17.73182235337077,1,0,0,0,0,0,0,0,0,0
2023-06-09,AAPL,178.45816040039062,180.9600067138672,182.22999572753903,180.6300048828125,181.5,48900000,Apple,Large tech,0.0021597691013603,0.0156388381995913,17.7052879544451,1,1,0,0,1,0,0,1,0,1
2023-06-12,AAPL,181.24903869628903,183.7899932861328,183.88999938964844,180.97000122070312,181.2700042724609,54274900,Apple,Large tech,0.0156388381995913,-0.002611645047619,17.809572431258022,2,0,0,0,0,0,0,0,0,0
2023-06-13,AAPL,180.7756805419922,183.30999755859372,184.1499938964844,182.44000244140625,182.8000030517578,54929100,Apple,Large tech,-0.002611645047619,0.0034912551915771,17.821553820695225,1,0,0,0,0,0,0,0,0,0
2023-06-14,AAPL,181.4068145751953,183.9499969482422,184.38999938964844,182.0200042724609,183.3699951171875,57462900,Apple,Large tech,0.0034912551915771,0.0111988070665896,17.866650080133955,3,0,0,0,0,0,0,0,0,0
2023-06-15,AAPL,183.4383544921875,186.00999450683597,186.5200042724609,183.77999877929688,183.9600067138672,65433200,Apple,Large tech,0.0111988070665896,-0.0058599299806285,17.996540332879103,7,0,0,0,0,0,0,0,0,0
2023-06-16,AAPL,182.3634185791016,184.9199981689453,186.9900054931641,184.2700042724609,186.72999572753903,101256200,Apple,Large tech,-0.0058599299806285,0.0004866388110014,18.433164496644064,15,0,0,0,0,0,0,0,0,0
2023-06-20,AAPL,182.45216369628903,185.00999450683597,186.1000061035156,184.41000366210935,184.41000366210935,49799100,Apple,Large tech,0.0004866388110014,-0.0056753324465582,17.72350746954242,2,0,0,0,0,0,0,0,0,0
2023-06-21,AAPL,181.41668701171875,183.9600067138672,185.41000366210935,182.58999633789065,184.8999938964844,49515700,Apple,Large tech,-0.0056753324465582,0.0165253297832577,17.717800348967774,1,0,0,0,0,0,0,0,0,0
2023-06-22,AAPL,184.41465759277344,187.0,187.0500030517578,183.6699981689453,183.7400054931641,51245300,Apple,Large tech,0.0165253297832577,-0.0017111818589734,17.752134464460344,0,0,0,0,0,0,0,0,0,0
2023-06-23,AAPL,184.09909057617188,186.67999267578125,187.55999755859372,185.00999450683597,185.5500030517578,53117000,Apple,Large tech,-0.0017111818589734,-0.007553096455418,17.788007585634013,0,0,0,0,0,0,0,0,0,0
2023-06-26,AAPL,182.7085723876953,185.2700042724609,188.0500030517578,185.22999572753903,186.8300018310547,48088700,Apple,Large tech,-0.007553096455418,0.0150590584307368,17.688557780241336,2,0,0,0,0,0,0,0,0,0
2023-06-27,AAPL,185.45999145507807,188.05999755859372,188.38999938964844,185.6699981689453,185.88999938964844,50730800,Apple,Large tech,0.0150590584307368,0.0063276340088853,17.742043779180015,0,0,0,0,0,0,0,0,0,0
2023-06-28,AAPL,186.63351440429688,189.25,189.8999938964844,187.6000061035156,187.92999267578125,51216800,Apple,Large tech,0.0063276340088853,0.0017966327790519,17.7515781611885,2,0,0,0,0,0,0,0,0,0
2023-06-29,AAPL,186.9688262939453,189.58999633789065,190.07000732421875,188.94000244140625,189.0800018310547,46347300,Apple,Large tech,0.0017966327790519,0.023102557220002,17.651673595852216,1,0,0,0,0,0,0,0,0,0
2023-06-30,AAPL,191.2882843017578,193.97000122070312,194.47999572753903,191.25999450683597,191.6300048828125,85213200,Apple,Large tech,0.023102557220002,-0.0077846127902967,18.26066690937666,7,1,0,0,0,0,0,0,1,1
