Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,132.510986328125,98.12000274658203,91.31034088134766,135.78756713867188,232.6079559326172,16.86153221130371,134.75999450683594,98.12000274658203,92.12000274658203,136.97999572753906,239.22999572753906,16.89900016784668,134.9199981689453,98.37000274658203,92.19000244140625,137.38999938964844,239.3699951171875,16.922000885009766,131.66000366210938,94.12000274658203,90.12999725341797,134.83999633789062,234.9199981689453,16.165000915527344,132.02999877929688,94.18000030517578,90.8499984741211,134.97000122070312,237.0,16.277999877929688,57809700,85549400,26329200,22423800,21333300,447287000
2023-01-17,133.67129516601562,96.05000305175781,90.48762512207031,134.1816864013672,233.69696044921875,17.662755966186523,135.94000244140625,96.05000305175781,91.29000091552734,135.36000061035156,240.35000610351562,17.70199966430664,137.2899932861328,98.88999938964844,92.25,136.75,240.91000366210938,17.72800064086914,134.1300048828125,95.7300033569336,90.05000305175781,134.25,237.08999633789062,16.89900016784668,134.8300018310547,98.68000030517578,92.05999755859375,136.17999267578125,237.97000122070312,16.89900016784668,63646600,72755000,32602400,21147600,29831300,511102000
2023-01-18,132.95350646972656,95.45999908447266,90.31912994384766,131.86203002929688,229.28260803222656,17.338472366333008,135.2100067138672,95.45999908447266,91.12000274658203,133.02000427246094,235.80999755859375,17.37700080871582,138.61000061035156,99.31999969482422,92.80000305175781,137.25,242.3800048828125,17.87299919128418,135.02999877929688,95.37999725341797,90.63999938964844,132.8000030517578,235.52000427246094,17.281999588012695,136.82000732421875,97.25,92.13999938964844,135.80999755859375,241.57000732421875,17.66699981689453,69672800,79570400,29116700,20215500,30028700,439624000
2023-01-19,133.01251220703125,93.68000030517578,92.23216247558594,134.9647979736328,225.51002502441406,16.727828979492188,135.27000427246094,93.68000030517578,93.05000305175781,136.14999389648438,231.92999267578125,16.764999389648438,136.25,95.44000244140625,93.61000061035156,137.4499969482422,235.52000427246094,17.19700050354004,133.77000427246094,92.86000061035156,90.62999725341797,132.13999938964844,230.67999267578125,16.731000900268555,134.0800018310547,94.73999786376953,90.72000122070312,132.49000549316406,233.77999877929688,17.035999298095703,58280400,69002700,37000400,28625200,28623000,452932000
2023-01-20,135.56907653808594,97.25,97.15846252441406,138.15675354003906,233.570556640625,17.799449920654297,137.8699951171875,97.25,98.0199966430664,139.3699951171875,240.22000122070312,17.839000701904297,138.02000427246094,97.3499984741211,98.30000305175781,139.94000244140625,240.74000549316406,17.856000900268555,134.22000122070312,93.19999694824219,95.0199966430664,134.61000061035156,234.50999450683594,16.825000762939453,135.27999877929688,93.86000061035156,95.0999984741211,135.88999938964844,234.86000061035156,17.01099967956543,80223600,67481500,63191100,28688600,35389800,564967000
2023-01-23,138.75502014160156,97.5199966430664,98.91291809082031,142.02284240722656,235.865234375,19.150453567504883,141.11000061035156,97.5199966430664,99.79000091552734,143.27000427246094,242.5800018310547,19.19300079345703,143.32000732421875,97.77999877929688,100.04000091552734,143.75999450683594,245.1699981689453,19.2450008392334,137.89999389648438,95.86000061035156,97.5,138.66000366210938,239.64999389648438,17.81800079345703,138.1199951171875,97.55999755859375,97.94999694824219,139.2899932861328,241.10000610351562,18.06399917602539,81760300,76501100,40005100,27470100,31934000,655163000
2023-01-24,140.15133666992188,96.31999969482422,96.84129333496094,141.89395141601562,235.34017944335938,19.222288131713867,142.52999877929688,96.31999969482422,97.69999694824219,143.13999938964844,242.0399932861328,19.264999389648438,143.16000366210938,98.08999633789062,99.61000061035156,145.0,243.9499969482422,19.4950008392334,140.3000030517578,96.0,97.19999694824219,141.36000061035156,240.44000244140625,18.81999969482422,140.30999755859375,96.93000030517578,98.0999984741211,141.69000244140625,242.5,18.82699966430664,66435100,66929500,33078500,21970200,40234400,496204000
2023-01-25,139.49249267578125,97.18000030517578,94.3830795288086,140.26821899414062,233.94972229003906,19.280162811279297,141.86000061035156,97.18000030517578,95.22000122070312,141.5,240.61000061035156,19.322999954223633,142.42999267578125,97.23999786376953,96.16000366210938,143.1699981689453,243.3000030517578,19.3700008392334,138.80999755859375,91.5199966430664,93.76000213623047,140.30999755859375,230.89999389648438,18.579999923706055,140.88999938964844,92.55999755859375,95.56999969482422,141.22000122070312,234.47999572753906,18.913000106811523,65799300,94261600,42330000,26622000,66526600,449537000
2023-01-26,141.55747985839844,99.22000122070312,96.6628646850586,146.01773071289062,241.13519287109375,19.758098602294922,143.9600067138672,99.22000122070312,97.5199966430664,147.3000030517578,248.0,19.802000045776367,144.25,99.48999786376953,97.56999969482422,147.50999450683594,248.30999755859375,20.166000366210938,141.89999389648438,96.91999816894531,95.37999725341797,143.3000030517578,242.0,19.277999877929688,143.1699981689453,98.23999786376953,96.5,144.39999389648438,243.64999389648438,19.701000213623047,54105100,68523600,30114000,25482100,33454500,489535000
2023-01-27,143.49456787109375,102.23999786376953,98.49661254882812,150.41909790039062,241.29075622558594,20.31985092163086,145.92999267578125,102.23999786376953,99.37000274658203,151.74000549316406,248.16000366210938,20.364999771118164,147.22999572753906,103.48999786376953,100.31999969482422,153.19000244140625,249.8300018310547,20.628000259399414,143.0800018310547,99.52999877929688,97.30999755859375,147.38999938964844,246.8300018310547,19.405000686645508,143.16000366210938,99.52999877929688,97.30999755859375,148.24000549316406,248.99000549316406,19.461999893188477,70555800,87775600,33879800,35771900,26498900,542142000
2023-01-30,140.61349487304688,100.55000305175781,96.08797454833984,145.7798309326172,235.9916229248047,19.119518280029297,143.0,100.55000305175781,96.94000244140625,147.05999755859375,242.7100067138672,19.16200065612793,145.5500030517578,101.73999786376953,98.29000091552734,151.1199951171875,245.60000610351562,20.139999389648438,142.85000610351562,99.01000213623047,96.4000015258789,146.9499969482422,242.1999969482422,19.149999618530273,144.9600067138672,101.08999633789062,97.4800033569336,149.41000366210938,244.50999450683594,19.950000762939453,64015300,70691900,27226200,28040100,25867400,488611000
2023-01-31,141.8819580078125,103.12999725341797,97.97125244140625,147.67318725585938,240.95045471191406,19.493684768676758,144.2899932861328,103.12999725341797,98.83999633789062,148.97000122070312,247.80999755859375,19.53700065612793,144.33999633789062,103.3499984741211,98.87999725341797,149.8800048828125,247.9499969482422,19.687000274658203,142.27999877929688,101.13999938964844,96.81999969482422,147.52000427246094,242.9499969482422,18.950000762939453,142.6999969482422,101.16000366210938,96.87000274658203,147.9499969482422,243.4499969482422,19.170000076293945,65874500,66527300,29870700,29842100,26541100,498017000
2023-02-01,143.00294494628906,105.1500015258789,99.54730224609375,151.7870635986328,245.75372314453125,20.896570205688477,145.42999267578125,105.1500015258789,100.43000030517578,153.1199951171875,252.75,20.94300079345703,146.61000061035156,106.23999786376953,101.19000244140625,153.5800018310547,255.17999267578125,21.191999435424805,141.32000732421875,101.23999786376953,97.58000183105469,147.05999755859375,245.47000122070312,19.611000061035156,143.97000122070312,102.52999877929688,98.70999908447266,148.02999877929688,248.0,19.69099998474121,77663600,80450100,35531100,55661000,31259900,660477000
2023-02-02,148.302978515625,112.91000366210938,106.79303741455078,187.1267547607422,257.2757568359375,21.660871505737305,150.82000732421875,112.91000366210938,107.73999786376953,188.77000427246094,264.6000061035156,21.708999633789062,151.17999267578125,114.0,107.8499984741211,197.16000366210938,264.69000244140625,21.948999404907227,148.1699981689453,108.87999725341797,105.61000061035156,180.16000366210938,257.25,20.700000762939453,148.89999389648438,110.25,105.80000305175781,183.3800048828125,258.82000732421875,21.0,118339000,158154200,69883800,150475700,39940400,564276000
2023-02-03,151.92156982421875,103.38999938964844,103.85906219482422,184.90623474121094,251.1986541748047,21.053218841552734,154.5,103.38999938964844,104.77999877929688,186.52999877929688,258.3500061035156,21.100000381469727,157.3800048828125,108.77999877929688,107.80999755859375,196.77000427246094,264.20001220703125,21.7450008392334,147.8300018310547,102.5199966430664,102.58000183105469,182.88999938964844,257.1000061035156,20.788999557495117,148.02999877929688,105.26000213623047,102.93000030517578,183.47000122070312,259.5400085449219,21.0,154357300,144374800,65309300,76809700,29077300,429366000
2023-02-06,149.19775390625,102.18000030517578,101.99559020996094,184.44032287597656,249.66241455078125,21.042247772216797,151.72999572753906,102.18000030517578,102.9000015258789,186.05999755859375,256.7699890136719,21.089000701904297,153.10000610351562,103.94999694824219,104.36000061035156,190.6999969482422,258.29998779296875,21.56999969482422,150.77999877929688,100.6500015258789,101.87999725341797,185.52000427246094,254.77999877929688,20.785999298095703,152.57000732421875,102.93000030517578,102.4000015258789,186.52999877929688,257.44000244140625,20.805999755859375,69858300,81945200,31999600,42483800,22518000,452197000
2023-02-07,152.0690155029297,102.11000061035156,106.69392395019531,189.951904296875,260.15380859375,22.123844146728516,154.64999389648438,102.11000061035156,107.63999938964844,191.6199951171875,267.55999755859375,22.17300033569336,155.22999572753906,102.41000366210938,108.18000030517578,193.77999877929688,268.7699890136719,22.259000778198242,150.63999938964844,98.08000183105469,103.12000274658203,184.39999389648438,260.0799865722656,21.149999618530273,150.63999938964844,101.16999816894531,103.22000122070312,185.5800018310547,260.5299987792969,21.381999969482422,83322600,119501300,49010200,47080700,50841400,664150000
2023-02-08,149.3846435546875,100.05000305175781,98.49661254882812,181.83322143554688,259.34674072265625,22.155773162841797,151.9199981689453,100.05000305175781,99.37000274658203,183.42999267578125,266.7300109863281,22.204999923706055,154.5800018310547,102.66999816894531,103.13999938964844,190.8300018310547,276.760009765625,22.878000259399414,151.1699981689453,98.77999877929688,98.04000091552734,182.9199981689453,266.2099914550781,22.007999420166016,153.8800048828125,102.04000091552734,102.05000305175781,190.0,273.20001220703125,22.386999130249023,64120100,75878300,94743500,36139100,54686000,559651000
2023-02-09,148.35214233398438,98.23999786376953,94.17494201660156,176.37120056152344,256.3228759765625,22.2874755859375,150.8699951171875,98.23999786376953,95.01000213623047,177.9199981689453,263.6199951171875,22.336999893188477,154.3300018310547,101.77999877929688,100.02999877929688,186.64999389648438,273.9800109863281,23.020000457763672,150.4199981689453,97.56999969482422,93.62999725341797,177.27000427246094,262.79998779296875,22.1200008392334,153.77999877929688,101.31999969482422,100.0,186.1300048828125,273.79998779296875,22.606000900268555,56007100,64622500,119455000,37118800,42375100,523876000
2023-02-10,148.7165069580078,97.61000061035156,93.7387924194336,172.63401794433594,255.81716918945312,21.217851638793945,151.00999450683594,97.61000061035156,94.56999969482422,174.14999389648438,263.1000061035156,21.264999389648438,151.33999633789062,98.81999969482422,96.75,178.88999938964844,264.0899963378906,22.077999114990234,149.22000122070312,96.2300033569336,94.25,173.35000610351562,260.6600036621094,20.81100082397461,149.4600067138672,97.55999755859375,95.44999694824219,176.35000610351562,261.5299987792969,21.690000534057617,57450700,52740100,54980700,33433600,25818500,550737000
2023-02-13,151.51339721679688,99.54000091552734,93.77845001220703,177.86802673339844,263.8097229003906,21.739696502685547,153.85000610351562,99.54000091552734,94.61000061035156,179.42999267578125,271.32000732421875,21.788000106811523,154.25999450683594,99.68000030517578,95.19999694824219,181.0,274.6000061035156,22.04800033569336,150.9199981689453,96.91000366210938,93.83999633789062,175.82000732421875,267.1499938964844,20.961999893188477,150.9499969482422,97.8499984741211,94.73999786376953,178.22000122070312,267.6400146484375,21.538000106811523,62199000,52841500,50076100,31463200,44630900,474919000
2023-02-14,150.87326049804688,99.69999694824219,93.84783172607422,177.91758728027344,264.6361389160156,22.920072555541992,153.1999969482422,99.69999694824219,94.68000030517578,179.47999572753906,272.1700134277344,22.97100067138672,153.77000427246094,100.91999816894531,94.8499984741211,181.50999450683594,274.9700012207031,23.048999786376953,150.86000061035156,97.5199966430664,92.26000213623047,175.8800048828125,269.2799987792969,21.365999221801758,152.1199951171875,98.41000366210938,94.43000030517578,177.16000366210938,272.6700134277344,21.577999114990234,61707600,56202900,54726100,24034600,37047900,675474000
2023-02-15,152.9709014892578,101.16000366210938,96.08797454833984,175.6177978515625,262.52093505859375,22.71353530883789,155.3300018310547,101.16000366210938,96.94000244140625,177.16000366210938,269.32000732421875,22.763999938964844,155.5,101.16999816894531,97.12000274658203,178.19000244140625,270.7300109863281,22.854999542236328,152.8800048828125,98.44999694824219,94.1500015258789,175.3300018310547,266.17999267578125,22.106000900268555,153.11000061035156,99.08999633789062,94.48999786376953,176.4199981689453,268.32000732421875,22.548999786376953,65573800,47957600,50169000,25308900,28922400,420575000
2023-02-16,151.3755340576172,98.1500015258789,94.67053985595703,170.9388885498047,255.53195190429688,21.953222274780273,153.7100067138672,98.1500015258789,95.51000213623047,172.44000244140625,262.1499938964844,22.00200080871582,156.3300018310547,100.62999725341797,97.68000030517578,175.85000610351562,266.739990234375,22.549999237060547,153.35000610351562,98.0999984741211,94.73999786376953,171.7899932861328,261.8999938964844,21.927000045776367,153.50999450683594,99.20999908447266,95.37000274658203,172.75,264.0199890136719,22.132999420166016,68167900,56339200,42462600,25827500,29603600,412026000
2023-02-17,150.23312377929688,97.19999694824219,93.5207290649414,171.3750762939453,251.54513549804688,21.3405818939209,152.5500030517578,97.19999694824219,94.3499984741211,172.8800048828125,258.05999755859375,21.38800048828125,153.0,97.94000244140625,95.55999755859375,173.17999267578125,260.0899963378906,21.739999771118164,150.85000610351562,95.6500015258789,93.20999908447266,169.6999969482422,256.0,20.975000381469727,152.35000610351562,97.80000305175781,94.8499984741211,170.22000122070312,259.3900146484375,21.631000518798828,59144100,60029400,34284100,24171300,30000100,465888000
2023-02-21,146.22494506835938,94.58000183105469,90.98323059082031,170.58203125,246.29129028320312,20.609209060668945,148.47999572753906,94.58000183105469,91.79000091552734,172.0800018310547,252.6699981689453,20.655000686645508,151.3000030517578,95.61000061035156,93.0999984741211,178.1699981689453,255.49000549316406,21.493999481201172,148.41000366210938,94.2699966430664,91.72000122070312,171.8800048828125,251.58999633789062,20.618000030517578,150.1999969482422,95.33999633789062,93.0,174.30999755859375,254.47999572753906,21.0,58867200,56580400,33629300,34592600,28397400,410015000
2023-02-22,146.6484375,95.79000091552734,90.8444595336914,169.63038635253906,245.1605682373047,20.707983016967773,148.91000366210938,95.79000091552734,91.6500015258789,171.1199951171875,251.50999450683594,20.753999710083008,149.9499969482422,97.01000213623047,92.11000061035156,172.75999450683594,254.33999633789062,21.104000091552734,147.16000366210938,94.80000305175781,90.61000061035156,169.69000244140625,250.33999633789062,20.42099952697754,148.8699951171875,95.0999984741211,91.69999694824219,171.07000732421875,254.08999633789062,20.707000732421875,51011300,59534100,30884000,22433200,22491100,513184000
2023-02-23,147.1309814453125,95.81999969482422,90.09114074707031,170.5423583984375,248.33824157714844,23.611534118652344,149.39999389648438,95.81999969482422,90.88999938964844,172.0399932861328,254.77000427246094,23.663999557495117,150.33999633789062,96.43000030517578,91.94000244140625,173.69000244140625,256.8399963378906,23.88800048828125,147.24000549316406,93.66999816894531,89.76000213623047,169.3800048828125,250.47999572753906,23.024999618530273,150.08999633789062,96.12000274658203,91.91999816894531,172.0,255.55999755859375,23.440000534057617,48394200,48467000,41206400,20017800,29219100,1117995000
2023-02-24,144.48184204101562,93.5,88.34661102294922,168.90673828125,242.92835998535156,23.234373092651367,146.7100067138672,93.5,89.12999725341797,170.38999938964844,249.22000122070312,23.285999298095703,147.19000244140625,94.13999938964844,89.88999938964844,170.72000122070312,251.0,23.474000930786133,145.72000122070312,92.31999969482422,88.58000183105469,167.66000366210938,248.10000610351562,22.94700050354004,147.11000061035156,93.52999877929688,89.44000244140625,168.63999938964844,249.9600067138672,23.225000381469727,55469600,57053800,36585100,19791300,24990900,589716000
2023-02-27,145.6734619140625,93.76000213623047,89.0801010131836,168.06414794921875,243.84461975097656,23.448898315429688,147.9199981689453,93.76000213623047,89.87000274658203,169.5399932861328,250.16000366210938,23.500999450683594,149.1699981689453,94.77999877929688,90.16000366210938,173.1199951171875,252.82000732421875,23.8799991607666,147.4499969482422,93.13999938964844,89.33999633789062,169.05999755859375,249.38999938964844,23.45400047302246,147.7100067138672,94.27999877929688,89.87000274658203,171.8800048828125,252.4600067138672,23.670000076293945,44998500,47470300,27502300,19277000,21190000,452994000
2023-02-28,145.17123413085938,94.2300033569336,89.26844024658203,173.41712951660156,243.12332153320312,23.164525985717773,147.41000366210938,94.2300033569336,90.05999755859375,174.94000244140625,249.4199981689453,23.215999603271484,149.0800018310547,94.69000244140625,91.2300033569336,177.5500030517578,251.49000549316406,23.825000762939453,146.8300018310547,92.91999816894531,89.31999969482422,171.8699951171875,248.72999572753906,23.20599937438965,147.0500030517578,93.13999938964844,89.33000183105469,171.89999389648438,249.07000732421875,23.371999740600586,50547000,43959300,30142000,46051100,22491000,455963000
2023-03-01,143.1030731201172,92.16999816894531,89.5657958984375,171.91033935546875,240.05287170410156,22.647676467895508,145.30999755859375,92.16999816894531,90.36000061035156,173.4199981689453,246.27000427246094,22.697999954223633,147.22999572753906,94.68000030517578,91.02999877929688,177.85000610351562,250.92999267578125,23.256000518798828,145.00999450683594,91.58999633789062,89.66999816894531,173.0500030517578,245.7899932861328,22.507999420166016,146.8300018310547,93.87000274658203,89.9800033569336,174.58999633789062,250.75999450683594,23.191999435424805,55479000,52299500,31111200,30998400,27565300,460026000
2023-03-02,143.69400024414062,92.12999725341797,91.1913833618164,173.01068115234375,244.77066040039062,23.262313842773438,145.91000366210938,92.12999725341797,92.0,174.52999877929688,251.11000061035156,23.31399917602539,146.7100067138672,92.2300033569336,92.27999877929688,175.00999450683594,251.39999389648438,23.3799991607666,143.89999389648438,90.38999938964844,89.58999633789062,171.42999267578125,245.61000061035156,22.43199920654297,144.3800048828125,91.41000366210938,89.66000366210938,172.3800048828125,246.5500030517578,22.488000869750977,52238100,55509400,32204400,17352000,24808200,389415000
2023-03-03,148.73623657226562,94.9000015258789,92.82687377929688,183.6373748779297,248.84507751464844,23.8370361328125,151.02999877929688,94.9000015258789,93.6500015258789,185.25,255.2899932861328,23.889999389648438,151.11000061035156,94.94000244140625,93.7300033569336,186.6199951171875,255.6199951171875,23.899999618530273,147.3300018310547,92.66000366210938,92.44999694824219,177.0500030517578,251.38999938964844,23.1299991607666,148.0399932861328,92.73999786376953,92.4800033569336,178.9199981689453,252.19000244140625,23.31999969482422,70732300,55759600,35160100,45877700,30760100,412393000
2023-03-06,151.4936981201172,93.75,94.29386901855469,183.2904510498047,250.38519287109375,23.501781463623047,153.8300018310547,93.75,95.12999725341797,184.89999389648438,256.8699951171875,23.554000854492188,156.3000030517578,96.55000305175781,95.97000122070312,189.66000366210938,260.1199951171875,24.24799919128418,153.4600067138672,93.73999786376953,94.0,184.63999938964844,255.97999572753906,23.48699951171875,153.7899932861328,95.19000244140625,94.0199966430664,188.0,256.42999267578125,23.891000747680664,87558000,52112400,32639300,33209400,24109800,437429000
2023-03-07,149.29757690429688,93.55000305175781,93.03504180908203,182.90379333496094,247.73391723632812,23.240318298339844,151.60000610351562,93.55000305175781,93.86000061035156,184.50999450683594,254.14999389648438,23.288000106811523,154.02999877929688,95.08999633789062,95.66999816894531,190.36000061035156,257.69000244140625,24.125,151.1300048828125,92.77999877929688,93.52999877929688,184.00999450683594,253.38999938964844,23.240999221801758,153.6999969482422,94.05999755859375,94.9800033569336,189.0,256.29998779296875,23.600000381469727,56182000,49100700,27835500,36701500,21473200,515154000
2023-03-08,150.5482635498047,93.91999816894531,93.4216079711914,183.3598175048828,247.29525756835938,24.131488800048828,152.8699951171875,93.91999816894531,94.25,184.97000122070312,253.6999969482422,24.180999755859375,153.47000122070312,94.16999816894531,95.95999908447266,185.25999450683594,254.5399932861328,24.200000762939453,151.8300018310547,92.18000030517578,94.0,181.33999633789062,250.80999755859375,23.423999786376953,152.80999755859375,93.5999984741211,94.12000274658203,182.8699951171875,254.0399932861328,23.48699951171875,47204800,44899100,34103300,19432400,17340200,513573000
2023-03-09,148.3029022216797,92.25,91.50857543945312,180.1083526611328,245.95013427734375,23.388011932373047,150.58999633789062,92.25,92.31999969482422,181.69000244140625,252.32000732421875,23.43600082397461,154.5399932861328,96.20999908447266,95.52999877929688,188.92999267578125,259.55999755859375,24.45400047302246,150.22999572753906,92.18000030517578,91.9000015258789,180.3000030517578,251.5800018310547,23.382999420166016,153.55999755859375,93.68000030517578,94.05000305175781,186.35000610351562,255.82000732421875,24.174999237060547,53833600,56218700,28813500,26582800,26653400,501257000
2023-03-10,146.24462890625,90.7300033569336,89.83341979980469,177.94737243652344,242.31427001953125,22.9179744720459,148.5,90.7300033569336,90.62999725341797,179.50999450683594,248.58999633789062,22.96500015258789,150.94000244140625,93.56999969482422,92.79000091552734,184.77000427246094,252.7899932861328,23.62700080871582,147.61000061035156,90.25,90.4000015258789,178.8000030517578,247.60000610351562,22.72599983215332,150.2100067138672,92.66999816894531,92.16999816894531,181.00999450683594,251.0800018310547,23.409000396728516,68572400,69827500,35941000,25665000,28333900,474866000
2023-03-13,148.1847381591797,92.43000030517578,90.30921173095703,179.3252410888672,247.50970458984375,22.91897201538086,150.47000122070312,92.43000030517578,91.11000061035156,180.89999389648438,253.9199981689453,22.965999603271484,153.13999938964844,94.0199966430664,92.56999969482422,183.77999877929688,257.9100036621094,23.29800033569336,147.6999969482422,88.12000274658203,89.41999816894531,174.82000732421875,245.72999572753906,22.297000885009766,147.80999755859375,89.97000122070312,90.08999633789062,177.9600067138672,247.39999389648438,22.75200080871582,84457100,72397100,37335600,24728000,33339700,421890000
2023-03-14,150.2725372314453,94.87999725341797,93.14408111572266,192.33103942871094,254.20628356933594,24.013729095458984,152.58999633789062,94.87999725341797,93.97000122070312,194.02000427246094,260.7900085449219,24.062999725341797,153.39999389648438,95.06999969482422,94.36000061035156,194.32000732421875,261.07000732421875,24.2189998626709,150.10000610351562,92.70999908447266,92.44000244140625,186.55999755859375,255.86000061035156,23.459999084472656,151.27999877929688,93.83000183105469,92.55999755859375,187.5800018310547,256.75,23.496000289916992,73695900,60912700,36050200,41642600,33620300,474910000
2023-03-15,150.66647338867188,96.19999694824219,95.26526641845703,196.02854919433594,258.7388610839844,24.17839241027832,152.99000549316406,96.19999694824219,96.11000061035156,197.75,265.44000244140625,24.22800064086914,153.25,96.66999816894531,96.93000030517578,197.77999877929688,266.4800109863281,24.285999298095703,149.9199981689453,93.06999969482422,92.63999938964844,190.83999633789062,259.2099914550781,23.360000610351562,151.19000244140625,93.22000122070312,93.22000122070312,192.9499969482422,259.9800109863281,23.76099967956543,77167900,70731800,50622100,42123600,46028000,524486000
